Date;Latitude;Longitude;tasAdjust
19920421;43.56690;1.39783;10.84
19920422;43.56690;1.39783;11.97
19920423;43.56690;1.39783;15.72
19920424;43.56690;1.39783;14.48
19920425;43.56690;1.39783;13.66
19920426;43.56690;1.39783;14.23
19920427;43.56690;1.39783;16.41
19920428;43.56690;1.39783;19.47
19920429;43.56690;1.39783;16.95
19920430;43.56690;1.39783;12.50
19920501;43.56690;1.39783;12.17
19920502;43.56690;1.39783;15.06
19920503;43.56690;1.39783;18.32
19920504;43.56690;1.39783;19.08
19920505;43.56690;1.39783;19.88
19920506;43.56690;1.39783;19.58
19920507;43.56690;1.39783;19.07
19920508;43.56690;1.39783;17.28
19920509;43.56690;1.39783;16.18
19920510;43.56690;1.39783;15.47
19920511;43.56690;1.39783;15.16
19920512;43.56690;1.39783;12.47
19920513;43.56690;1.39783;11.42
19920514;43.56690;1.39783;10.91
19920515;43.56690;1.39783;9.62
19920516;43.56690;1.39783;9.84
19920517;43.56690;1.39783;10.65
19920518;43.56690;1.39783;10.32
19920519;43.56690;1.39783;11.46
19920520;43.56690;1.39783;13.16
19920521;43.56690;1.39783;13.50
19920522;43.56690;1.39783;14.69
19920523;43.56690;1.39783;14.68
19920524;43.56690;1.39783;14.89
19920525;43.56690;1.39783;15.12
19920526;43.56690;1.39783;15.18
19920527;43.56690;1.39783;14.38
19920528;43.56690;1.39783;18.94
19920529;43.56690;1.39783;12.94
19920530;43.56690;1.39783;12.79
19920531;43.56690;1.39783;13.58
19920601;43.56690;1.39783;14.68
19920602;43.56690;1.39783;16.59
19920603;43.56690;1.39783;17.81
19920604;43.56690;1.39783;20.38
19920605;43.56690;1.39783;21.49
19920606;43.56690;1.39783;22.65
19920607;43.56690;1.39783;15.91
19920608;43.56690;1.39783;20.34
19920609;43.56690;1.39783;23.07
19920610;43.56690;1.39783;19.61
19920611;43.56690;1.39783;18.70
19920612;43.56690;1.39783;20.68
19920613;43.56690;1.39783;23.84
19920614;43.56690;1.39783;25.75
19920615;43.56690;1.39783;24.66
19920616;43.56690;1.39783;25.18
19920617;43.56690;1.39783;25.62
19920618;43.56690;1.39783;25.66
19920619;43.56690;1.39783;25.07
19920620;43.56690;1.39783;25.50
19920621;43.56690;1.39783;25.53
19920622;43.56690;1.39783;25.57
19920623;43.56690;1.39783;24.22
19920624;43.56690;1.39783;24.39
19920625;43.56690;1.39783;22.39
19920626;43.56690;1.39783;23.33
19920627;43.56690;1.39783;22.40
19920628;43.56690;1.39783;22.19
19920629;43.56690;1.39783;20.79
19920630;43.56690;1.39783;21.67
19920701;43.56690;1.39783;23.56
19920702;43.56690;1.39783;24.05
19920703;43.56690;1.39783;27.20
19920704;43.56690;1.39783;29.51
19920705;43.56690;1.39783;26.90
19920706;43.56690;1.39783;27.05
19920707;43.56690;1.39783;23.93
19920708;43.56690;1.39783;24.36
19920709;43.56690;1.39783;25.71
19920710;43.56690;1.39783;25.84
19920711;43.56690;1.39783;21.28
19920712;43.56690;1.39783;20.90
19920713;43.56690;1.39783;23.28
19920714;43.56690;1.39783;26.02
19920715;43.56690;1.39783;22.48
19920716;43.56690;1.39783;23.38
19920717;43.56690;1.39783;23.31
19920718;43.56690;1.39783;24.29
19920719;43.56690;1.39783;20.27
19920720;43.56690;1.39783;20.45
19920721;43.56690;1.39783;21.97
19920722;43.56690;1.39783;23.38
19920723;43.56690;1.39783;20.63
19920724;43.56690;1.39783;20.83
19920725;43.56690;1.39783;20.36
19920726;43.56690;1.39783;18.86
19920727;43.56690;1.39783;18.15
19920728;43.56690;1.39783;19.03
19920729;43.56690;1.39783;21.53
19920730;43.56690;1.39783;20.77
19920731;43.56690;1.39783;18.81
19920801;43.56690;1.39783;16.83
19920802;43.56690;1.39783;16.52
19920803;43.56690;1.39783;18.02
19920804;43.56690;1.39783;20.92
19920805;43.56690;1.39783;21.45
19920806;43.56690;1.39783;21.36
19920807;43.56690;1.39783;21.96
19920808;43.56690;1.39783;22.52
19920809;43.56690;1.39783;23.93
19920810;43.56690;1.39783;22.95
19920811;43.56690;1.39783;24.10
19920812;43.56690;1.39783;24.39
19920813;43.56690;1.39783;21.76
19920814;43.56690;1.39783;18.23
19920815;43.56690;1.39783;17.69
19920816;43.56690;1.39783;20.56
19920817;43.56690;1.39783;22.98
19920818;43.56690;1.39783;23.28
19920819;43.56690;1.39783;20.81
19920820;43.56690;1.39783;18.72
19920821;43.56690;1.39783;19.57
19920822;43.56690;1.39783;17.55
19920823;43.56690;1.39783;17.52
19920824;43.56690;1.39783;18.79
19920825;43.56690;1.39783;20.11
19920826;43.56690;1.39783;18.29
19920827;43.56690;1.39783;19.97
19920828;43.56690;1.39783;15.89
19920829;43.56690;1.39783;15.68
19920830;43.56690;1.39783;15.74
19920831;43.56690;1.39783;15.59
19920901;43.56690;1.39783;16.30
19920902;43.56690;1.39783;16.08
19920903;43.56690;1.39783;16.47
19920904;43.56690;1.39783;18.40
19920905;43.56690;1.39783;19.59
19920906;43.56690;1.39783;19.71
19920907;43.56690;1.39783;18.22
19920908;43.56690;1.39783;15.37
19920909;43.56690;1.39783;15.45
19920910;43.56690;1.39783;15.16
19920911;43.56690;1.39783;13.93
19920912;43.56690;1.39783;12.41
19920913;43.56690;1.39783;14.17
19920914;43.56690;1.39783;16.91
19920915;43.56690;1.39783;15.97
19920916;43.56690;1.39783;15.17
19920917;43.56690;1.39783;15.04
19920918;43.56690;1.39783;14.57
19920919;43.56690;1.39783;15.75
19920920;43.56690;1.39783;20.07
19920921;43.56690;1.39783;20.45
19920922;43.56690;1.39783;14.69
19920923;43.56690;1.39783;13.48
19920924;43.56690;1.39783;16.92
19920925;43.56690;1.39783;16.05
19920926;43.56690;1.39783;15.82
19920927;43.56690;1.39783;13.90
19920928;43.56690;1.39783;13.26
19920929;43.56690;1.39783;11.86
19920930;43.56690;1.39783;14.49
19921001;43.56690;1.39783;15.39
19921002;43.56690;1.39783;14.30
19921003;43.56690;1.39783;13.91
19921004;43.56690;1.39783;13.32
19921005;43.56690;1.39783;13.74
19921006;43.56690;1.39783;14.37
19921007;43.56690;1.39783;13.77
19921008;43.56690;1.39783;13.04
19921009;43.56690;1.39783;9.97
19921010;43.56690;1.39783;9.47
19921011;43.56690;1.39783;11.04
19921012;43.56690;1.39783;11.70
19921013;43.56690;1.39783;10.47
19921014;43.56690;1.39783;10.77
19921015;43.56690;1.39783;11.63
19921016;43.56690;1.39783;11.39
19921017;43.56690;1.39783;11.75
19921018;43.56690;1.39783;14.12
19921019;43.56690;1.39783;16.86
19921020;43.56690;1.39783;17.05
19921021;43.56690;1.39783;17.73
19921022;43.56690;1.39783;18.27
19921023;43.56690;1.39783;18.58
19921024;43.56690;1.39783;17.96
19921025;43.56690;1.39783;19.09
19921026;43.56690;1.39783;17.78
19921027;43.56690;1.39783;18.08
19921028;43.56690;1.39783;14.33
19921029;43.56690;1.39783;10.87
19921030;43.56690;1.39783;9.48
19921031;43.56690;1.39783;5.63
19921101;43.56690;1.39783;6.17
19921102;43.56690;1.39783;9.43
19921103;43.56690;1.39783;9.17
19921104;43.56690;1.39783;12.67
19921105;43.56690;1.39783;12.12
19921106;43.56690;1.39783;9.98
19921107;43.56690;1.39783;10.60
19921108;43.56690;1.39783;12.98
19921109;43.56690;1.39783;16.62
19921110;43.56690;1.39783;12.42
19921111;43.56690;1.39783;13.25
19921112;43.56690;1.39783;11.36
19921113;43.56690;1.39783;9.58
19921114;43.56690;1.39783;15.22
19921115;43.56690;1.39783;13.27
19921116;43.56690;1.39783;8.67
19921117;43.56690;1.39783;5.54
19921118;43.56690;1.39783;9.48
19921119;43.56690;1.39783;12.19
19921120;43.56690;1.39783;10.88
19921121;43.56690;1.39783;11.73
19921122;43.56690;1.39783;14.25
19921123;43.56690;1.39783;11.22
19921124;43.56690;1.39783;12.72
19921125;43.56690;1.39783;12.02
19921126;43.56690;1.39783;8.86
19921127;43.56690;1.39783;9.23
19921128;43.56690;1.39783;11.37
19921129;43.56690;1.39783;11.37
19921130;43.56690;1.39783;14.48
19921201;43.56690;1.39783;12.23
19921202;43.56690;1.39783;8.23
19921203;43.56690;1.39783;6.36
19921204;43.56690;1.39783;8.11
19921205;43.56690;1.39783;12.69
19921206;43.56690;1.39783;8.10
19921207;43.56690;1.39783;6.45
19921208;43.56690;1.39783;10.23
19921209;43.56690;1.39783;9.29
19921210;43.56690;1.39783;8.68
19921211;43.56690;1.39783;7.12
19921212;43.56690;1.39783;10.74
19921213;43.56690;1.39783;9.46
19921214;43.56690;1.39783;8.81
19921215;43.56690;1.39783;9.13
19921216;43.56690;1.39783;8.89
19921217;43.56690;1.39783;5.87
19921218;43.56690;1.39783;5.01
19921219;43.56690;1.39783;10.23
19921220;43.56690;1.39783;8.38
19921221;43.56690;1.39783;2.80
19921222;43.56690;1.39783;0.51
19921223;43.56690;1.39783;-1.36
19921224;43.56690;1.39783;-1.79
19921225;43.56690;1.39783;-2.12
19921226;43.56690;1.39783;-2.35
19921227;43.56690;1.39783;-1.09
19921228;43.56690;1.39783;-0.12
19921229;43.56690;1.39783;3.74
19921230;43.56690;1.39783;6.04
19921231;43.56690;1.39783;5.18
19930101;43.56690;1.39783;5.11
19930102;43.56690;1.39783;2.38
19930103;43.56690;1.39783;4.18
19930104;43.56690;1.39783;4.17
19930105;43.56690;1.39783;5.17
19930106;43.56690;1.39783;7.15
19930107;43.56690;1.39783;4.17
19930108;43.56690;1.39783;1.37
19930109;43.56690;1.39783;5.16
19930110;43.56690;1.39783;8.14
19930111;43.56690;1.39783;9.16
19930112;43.56690;1.39783;7.04
19930113;43.56690;1.39783;8.94
19930114;43.56690;1.39783;10.45
19930115;43.56690;1.39783;12.99
19930116;43.56690;1.39783;11.86
19930117;43.56690;1.39783;10.12
19930118;43.56690;1.39783;11.95
19930119;43.56690;1.39783;11.32
19930120;43.56690;1.39783;10.24
19930121;43.56690;1.39783;12.17
19930122;43.56690;1.39783;11.39
19930123;43.56690;1.39783;6.34
19930124;43.56690;1.39783;8.18
19930125;43.56690;1.39783;10.16
19930126;43.56690;1.39783;13.15
19930127;43.56690;1.39783;11.32
19930128;43.56690;1.39783;8.61
19930129;43.56690;1.39783;9.80
19930130;43.56690;1.39783;11.32
19930131;43.56690;1.39783;6.68
19930201;43.56690;1.39783;4.32
19930202;43.56690;1.39783;3.47
19930203;43.56690;1.39783;3.20
19930204;43.56690;1.39783;5.21
19930205;43.56690;1.39783;7.18
19930206;43.56690;1.39783;7.88
19930207;43.56690;1.39783;7.36
19930208;43.56690;1.39783;6.92
19930209;43.56690;1.39783;9.01
19930210;43.56690;1.39783;7.49
19930211;43.56690;1.39783;9.77
19930212;43.56690;1.39783;10.36
19930213;43.56690;1.39783;11.50
19930214;43.56690;1.39783;10.30
19930215;43.56690;1.39783;10.86
19930216;43.56690;1.39783;5.21
19930217;43.56690;1.39783;7.36
19930218;43.56690;1.39783;6.82
19930219;43.56690;1.39783;8.08
19930220;43.56690;1.39783;10.33
19930221;43.56690;1.39783;12.72
19930222;43.56690;1.39783;5.83
19930223;43.56690;1.39783;4.90
19930224;43.56690;1.39783;3.28
19930225;43.56690;1.39783;3.31
19930226;43.56690;1.39783;5.90
19930227;43.56690;1.39783;3.77
19930228;43.56690;1.39783;3.58
19930301;43.56690;1.39783;6.15
19930302;43.56690;1.39783;9.62
19930303;43.56690;1.39783;9.50
19930304;43.56690;1.39783;8.64
19930305;43.56690;1.39783;7.94
19930306;43.56690;1.39783;5.61
19930307;43.56690;1.39783;7.31
19930308;43.56690;1.39783;7.77
19930309;43.56690;1.39783;8.76
19930310;43.56690;1.39783;10.49
19930311;43.56690;1.39783;9.83
19930312;43.56690;1.39783;12.06
19930313;43.56690;1.39783;11.76
19930314;43.56690;1.39783;12.12
19930315;43.56690;1.39783;14.43
19930316;43.56690;1.39783;13.87
19930317;43.56690;1.39783;12.06
19930318;43.56690;1.39783;13.72
19930319;43.56690;1.39783;9.00
19930320;43.56690;1.39783;8.58
19930321;43.56690;1.39783;9.03
19930322;43.56690;1.39783;14.69
19930323;43.56690;1.39783;14.11
19930324;43.56690;1.39783;13.86
19930325;43.56690;1.39783;14.50
19930326;43.56690;1.39783;11.34
19930327;43.56690;1.39783;9.34
19930328;43.56690;1.39783;8.77
19930329;43.56690;1.39783;11.70
19930330;43.56690;1.39783;9.39
19930331;43.56690;1.39783;9.32
19930401;43.56690;1.39783;6.63
19930402;43.56690;1.39783;8.90
19930403;43.56690;1.39783;10.18
19930404;43.56690;1.39783;10.56
19930405;43.56690;1.39783;11.21
19930406;43.56690;1.39783;11.20
19930407;43.56690;1.39783;12.53
19930408;43.56690;1.39783;15.37
19930409;43.56690;1.39783;16.63
19930410;43.56690;1.39783;15.30
19930411;43.56690;1.39783;13.47
19930412;43.56690;1.39783;12.08
19930413;43.56690;1.39783;11.25
19930414;43.56690;1.39783;11.17
19930415;43.56690;1.39783;11.60
19930416;43.56690;1.39783;12.66
19930417;43.56690;1.39783;12.05
19930418;43.56690;1.39783;12.75
19930419;43.56690;1.39783;17.17
19930420;43.56690;1.39783;17.50
19930421;43.56690;1.39783;15.14
19930422;43.56690;1.39783;16.76
19930423;43.56690;1.39783;18.05
19930424;43.56690;1.39783;14.27
19930425;43.56690;1.39783;13.01
19930426;43.56690;1.39783;13.97
19930427;43.56690;1.39783;11.94
19930428;43.56690;1.39783;11.84
19930429;43.56690;1.39783;11.11
19930430;43.56690;1.39783;10.83
19930501;43.56690;1.39783;11.22
19930502;43.56690;1.39783;14.41
19930503;43.56690;1.39783;13.89
19930504;43.56690;1.39783;12.21
19930505;43.56690;1.39783;14.87
19930506;43.56690;1.39783;18.07
19930507;43.56690;1.39783;18.62
19930508;43.56690;1.39783;20.03
19930509;43.56690;1.39783;17.79
19930510;43.56690;1.39783;14.18
19930511;43.56690;1.39783;15.80
19930512;43.56690;1.39783;13.98
19930513;43.56690;1.39783;14.19
19930514;43.56690;1.39783;16.35
19930515;43.56690;1.39783;18.75
19930516;43.56690;1.39783;19.65
19930517;43.56690;1.39783;19.76
19930518;43.56690;1.39783;19.91
19930519;43.56690;1.39783;17.68
19930520;43.56690;1.39783;17.18
19930521;43.56690;1.39783;20.48
19930522;43.56690;1.39783;20.58
19930523;43.56690;1.39783;21.42
19930524;43.56690;1.39783;23.06
19930525;43.56690;1.39783;23.22
19930526;43.56690;1.39783;17.63
19930527;43.56690;1.39783;18.55
19930528;43.56690;1.39783;16.21
19930529;43.56690;1.39783;12.50
19930530;43.56690;1.39783;13.17
19930531;43.56690;1.39783;14.44
19930601;43.56690;1.39783;15.60
19930602;43.56690;1.39783;16.20
19930603;43.56690;1.39783;15.88
19930604;43.56690;1.39783;14.63
19930605;43.56690;1.39783;16.23
19930606;43.56690;1.39783;18.52
19930607;43.56690;1.39783;21.14
19930608;43.56690;1.39783;18.90
19930609;43.56690;1.39783;17.23
19930610;43.56690;1.39783;14.93
19930611;43.56690;1.39783;16.72
19930612;43.56690;1.39783;19.44
19930613;43.56690;1.39783;21.59
19930614;43.56690;1.39783;23.55
19930615;43.56690;1.39783;24.05
19930616;43.56690;1.39783;19.77
19930617;43.56690;1.39783;18.84
19930618;43.56690;1.39783;18.43
19930619;43.56690;1.39783;19.48
19930620;43.56690;1.39783;20.43
19930621;43.56690;1.39783;22.49
19930622;43.56690;1.39783;23.30
19930623;43.56690;1.39783;23.28
19930624;43.56690;1.39783;23.75
19930625;43.56690;1.39783;25.36
19930626;43.56690;1.39783;23.11
19930627;43.56690;1.39783;19.56
19930628;43.56690;1.39783;16.22
19930629;43.56690;1.39783;15.14
19930630;43.56690;1.39783;17.83
19930701;43.56690;1.39783;19.46
19930702;43.56690;1.39783;19.77
19930703;43.56690;1.39783;20.08
19930704;43.56690;1.39783;21.24
19930705;43.56690;1.39783;20.14
19930706;43.56690;1.39783;18.90
19930707;43.56690;1.39783;18.88
19930708;43.56690;1.39783;20.01
19930709;43.56690;1.39783;20.05
19930710;43.56690;1.39783;19.76
19930711;43.56690;1.39783;23.06
19930712;43.56690;1.39783;22.70
19930713;43.56690;1.39783;21.89
19930714;43.56690;1.39783;19.98
19930715;43.56690;1.39783;20.96
19930716;43.56690;1.39783;19.69
19930717;43.56690;1.39783;21.20
19930718;43.56690;1.39783;21.99
19930719;43.56690;1.39783;18.75
19930720;43.56690;1.39783;16.03
19930721;43.56690;1.39783;15.35
19930722;43.56690;1.39783;16.55
19930723;43.56690;1.39783;20.20
19930724;43.56690;1.39783;21.07
19930725;43.56690;1.39783;18.81
19930726;43.56690;1.39783;18.68
19930727;43.56690;1.39783;18.61
19930728;43.56690;1.39783;22.62
19930729;43.56690;1.39783;24.19
19930730;43.56690;1.39783;18.88
19930731;43.56690;1.39783;17.12
19930801;43.56690;1.39783;19.04
19930802;43.56690;1.39783;18.80
19930803;43.56690;1.39783;16.77
19930804;43.56690;1.39783;17.09
19930805;43.56690;1.39783;19.26
19930806;43.56690;1.39783;19.61
19930807;43.56690;1.39783;19.30
19930808;43.56690;1.39783;19.11
19930809;43.56690;1.39783;17.42
19930810;43.56690;1.39783;18.17
19930811;43.56690;1.39783;19.27
19930812;43.56690;1.39783;19.52
19930813;43.56690;1.39783;18.80
19930814;43.56690;1.39783;17.81
19930815;43.56690;1.39783;18.72
19930816;43.56690;1.39783;20.39
19930817;43.56690;1.39783;22.68
19930818;43.56690;1.39783;22.80
19930819;43.56690;1.39783;20.67
19930820;43.56690;1.39783;20.80
19930821;43.56690;1.39783;19.55
19930822;43.56690;1.39783;20.98
19930823;43.56690;1.39783;22.75
19930824;43.56690;1.39783;25.20
19930825;43.56690;1.39783;23.40
19930826;43.56690;1.39783;21.99
19930827;43.56690;1.39783;22.24
19930828;43.56690;1.39783;23.02
19930829;43.56690;1.39783;20.23
19930830;43.56690;1.39783;20.18
19930831;43.56690;1.39783;21.99
19930901;43.56690;1.39783;23.91
19930902;43.56690;1.39783;24.76
19930903;43.56690;1.39783;20.61
19930904;43.56690;1.39783;19.81
19930905;43.56690;1.39783;21.99
19930906;43.56690;1.39783;22.39
19930907;43.56690;1.39783;24.23
19930908;43.56690;1.39783;24.53
19930909;43.56690;1.39783;20.58
19930910;43.56690;1.39783;18.95
19930911;43.56690;1.39783;19.86
19930912;43.56690;1.39783;18.15
19930913;43.56690;1.39783;16.53
19930914;43.56690;1.39783;16.98
19930915;43.56690;1.39783;17.30
19930916;43.56690;1.39783;18.74
19930917;43.56690;1.39783;17.34
19930918;43.56690;1.39783;18.14
19930919;43.56690;1.39783;16.39
19930920;43.56690;1.39783;17.73
19930921;43.56690;1.39783;18.85
19930922;43.56690;1.39783;19.98
19930923;43.56690;1.39783;19.00
19930924;43.56690;1.39783;14.57
19930925;43.56690;1.39783;12.93
19930926;43.56690;1.39783;12.53
19930927;43.56690;1.39783;13.36
19930928;43.56690;1.39783;16.06
19930929;43.56690;1.39783;17.77
19930930;43.56690;1.39783;21.17
19931001;43.56690;1.39783;22.00
19931002;43.56690;1.39783;20.49
19931003;43.56690;1.39783;17.46
19931004;43.56690;1.39783;17.75
19931005;43.56690;1.39783;12.58
19931006;43.56690;1.39783;11.38
19931007;43.56690;1.39783;9.65
19931008;43.56690;1.39783;12.46
19931009;43.56690;1.39783;13.18
19931010;43.56690;1.39783;12.25
19931011;43.56690;1.39783;12.23
19931012;43.56690;1.39783;13.18
19931013;43.56690;1.39783;12.28
19931014;43.56690;1.39783;13.23
19931015;43.56690;1.39783;10.93
19931016;43.56690;1.39783;9.91
19931017;43.56690;1.39783;10.80
19931018;43.56690;1.39783;9.41
19931019;43.56690;1.39783;9.97
19931020;43.56690;1.39783;9.10
19931021;43.56690;1.39783;7.37
19931022;43.56690;1.39783;6.24
19931023;43.56690;1.39783;7.59
19931024;43.56690;1.39783;9.42
19931025;43.56690;1.39783;10.82
19931026;43.56690;1.39783;13.56
19931027;43.56690;1.39783;12.88
19931028;43.56690;1.39783;12.09
19931029;43.56690;1.39783;12.92
19931030;43.56690;1.39783;9.01
19931031;43.56690;1.39783;10.54
19931101;43.56690;1.39783;10.38
19931102;43.56690;1.39783;10.73
19931103;43.56690;1.39783;11.06
19931104;43.56690;1.39783;10.82
19931105;43.56690;1.39783;9.36
19931106;43.56690;1.39783;8.77
19931107;43.56690;1.39783;6.68
19931108;43.56690;1.39783;4.31
19931109;43.56690;1.39783;4.27
19931110;43.56690;1.39783;5.15
19931111;43.56690;1.39783;7.04
19931112;43.56690;1.39783;7.21
19931113;43.56690;1.39783;7.59
19931114;43.56690;1.39783;7.21
19931115;43.56690;1.39783;0.45
19931116;43.56690;1.39783;0.18
19931117;43.56690;1.39783;3.68
19931118;43.56690;1.39783;7.65
19931119;43.56690;1.39783;8.85
19931120;43.56690;1.39783;9.26
19931121;43.56690;1.39783;8.14
19931122;43.56690;1.39783;4.21
19931123;43.56690;1.39783;5.42
19931124;43.56690;1.39783;5.99
19931125;43.56690;1.39783;5.45
19931126;43.56690;1.39783;7.84
19931127;43.56690;1.39783;6.91
19931128;43.56690;1.39783;7.31
19931129;43.56690;1.39783;4.13
19931130;43.56690;1.39783;1.73
19931201;43.56690;1.39783;5.69
19931202;43.56690;1.39783;5.31
19931203;43.56690;1.39783;6.44
19931204;43.56690;1.39783;6.16
19931205;43.56690;1.39783;5.02
19931206;43.56690;1.39783;6.20
19931207;43.56690;1.39783;4.86
19931208;43.56690;1.39783;6.44
19931209;43.56690;1.39783;10.02
19931210;43.56690;1.39783;10.94
19931211;43.56690;1.39783;8.18
19931212;43.56690;1.39783;4.94
19931213;43.56690;1.39783;9.91
19931214;43.56690;1.39783;8.46
19931215;43.56690;1.39783;6.59
19931216;43.56690;1.39783;7.08
19931217;43.56690;1.39783;9.37
19931218;43.56690;1.39783;10.70
19931219;43.56690;1.39783;11.98
19931220;43.56690;1.39783;8.66
19931221;43.56690;1.39783;10.65
19931222;43.56690;1.39783;10.56
19931223;43.56690;1.39783;8.17
19931224;43.56690;1.39783;7.64
19931225;43.56690;1.39783;5.25
19931226;43.56690;1.39783;8.53
19931227;43.56690;1.39783;6.10
19931228;43.56690;1.39783;4.47
19931229;43.56690;1.39783;7.01
19931230;43.56690;1.39783;9.06
19931231;43.56690;1.39783;6.31
19940101;43.56690;1.39783;7.15
19940102;43.56690;1.39783;7.00
19940103;43.56690;1.39783;6.51
19940104;43.56690;1.39783;9.29
19940105;43.56690;1.39783;9.34
19940106;43.56690;1.39783;8.24
19940107;43.56690;1.39783;2.01
19940108;43.56690;1.39783;-0.29
19940109;43.56690;1.39783;-0.17
19940110;43.56690;1.39783;6.73
19940111;43.56690;1.39783;9.29
19940112;43.56690;1.39783;6.98
19940113;43.56690;1.39783;4.28
19940114;43.56690;1.39783;3.54
19940115;43.56690;1.39783;0.77
19940116;43.56690;1.39783;0.11
19940117;43.56690;1.39783;2.80
19940118;43.56690;1.39783;6.82
19940119;43.56690;1.39783;7.54
19940120;43.56690;1.39783;5.97
19940121;43.56690;1.39783;4.99
19940122;43.56690;1.39783;6.56
19940123;43.56690;1.39783;6.06
19940124;43.56690;1.39783;8.57
19940125;43.56690;1.39783;8.79
19940126;43.56690;1.39783;7.11
19940127;43.56690;1.39783;4.32
19940128;43.56690;1.39783;5.52
19940129;43.56690;1.39783;7.27
19940130;43.56690;1.39783;9.65
19940131;43.56690;1.39783;10.10
19940201;43.56690;1.39783;7.74
19940202;43.56690;1.39783;3.59
19940203;43.56690;1.39783;4.25
19940204;43.56690;1.39783;4.90
19940205;43.56690;1.39783;5.29
19940206;43.56690;1.39783;5.40
19940207;43.56690;1.39783;5.26
19940208;43.56690;1.39783;6.10
19940209;43.56690;1.39783;7.89
19940210;43.56690;1.39783;8.89
19940211;43.56690;1.39783;5.96
19940212;43.56690;1.39783;2.98
19940213;43.56690;1.39783;2.80
19940214;43.56690;1.39783;2.46
19940215;43.56690;1.39783;4.45
19940216;43.56690;1.39783;4.74
19940217;43.56690;1.39783;7.37
19940218;43.56690;1.39783;11.10
19940219;43.56690;1.39783;12.06
19940220;43.56690;1.39783;9.69
19940221;43.56690;1.39783;11.36
19940222;43.56690;1.39783;12.52
19940223;43.56690;1.39783;13.81
19940224;43.56690;1.39783;13.57
19940225;43.56690;1.39783;10.72
19940226;43.56690;1.39783;12.36
19940227;43.56690;1.39783;11.56
19940228;43.56690;1.39783;13.56
19940301;43.56690;1.39783;15.24
19940302;43.56690;1.39783;15.78
19940303;43.56690;1.39783;15.13
19940304;43.56690;1.39783;8.29
19940305;43.56690;1.39783;4.68
19940306;43.56690;1.39783;1.68
19940307;43.56690;1.39783;0.80
19940308;43.56690;1.39783;-0.21
19940309;43.56690;1.39783;3.72
19940310;43.56690;1.39783;8.62
19940311;43.56690;1.39783;6.28
19940312;43.56690;1.39783;7.37
19940313;43.56690;1.39783;5.56
19940314;43.56690;1.39783;4.10
19940315;43.56690;1.39783;2.48
19940316;43.56690;1.39783;2.72
19940317;43.56690;1.39783;4.59
19940318;43.56690;1.39783;9.81
19940319;43.56690;1.39783;11.98
19940320;43.56690;1.39783;11.90
19940321;43.56690;1.39783;13.26
19940322;43.56690;1.39783;10.66
19940323;43.56690;1.39783;11.35
19940324;43.56690;1.39783;14.88
19940325;43.56690;1.39783;17.90
19940326;43.56690;1.39783;11.49
19940327;43.56690;1.39783;9.13
19940328;43.56690;1.39783;8.79
19940329;43.56690;1.39783;9.06
19940330;43.56690;1.39783;8.52
19940331;43.56690;1.39783;9.85
19940401;43.56690;1.39783;10.58
19940402;43.56690;1.39783;10.44
19940403;43.56690;1.39783;10.83
19940404;43.56690;1.39783;11.62
19940405;43.56690;1.39783;13.80
19940406;43.56690;1.39783;13.34
19940407;43.56690;1.39783;12.66
19940408;43.56690;1.39783;10.81
19940409;43.56690;1.39783;11.02
19940410;43.56690;1.39783;6.07
19940411;43.56690;1.39783;3.96
19940412;43.56690;1.39783;8.04
19940413;43.56690;1.39783;7.03
19940414;43.56690;1.39783;7.62
19940415;43.56690;1.39783;5.24
19940416;43.56690;1.39783;5.72
19940417;43.56690;1.39783;8.59
19940418;43.56690;1.39783;7.51
19940419;43.56690;1.39783;8.14
19940420;43.56690;1.39783;7.82
19940421;43.56690;1.39783;11.75
19940422;43.56690;1.39783;15.20
19940423;43.56690;1.39783;10.38
19940424;43.56690;1.39783;10.57
19940425;43.56690;1.39783;12.11
19940426;43.56690;1.39783;11.40
19940427;43.56690;1.39783;13.53
19940428;43.56690;1.39783;12.45
19940429;43.56690;1.39783;9.88
19940430;43.56690;1.39783;9.93
19940501;43.56690;1.39783;8.52
19940502;43.56690;1.39783;10.87
19940503;43.56690;1.39783;14.41
19940504;43.56690;1.39783;15.30
19940505;43.56690;1.39783;12.02
19940506;43.56690;1.39783;11.43
19940507;43.56690;1.39783;13.13
19940508;43.56690;1.39783;11.86
19940509;43.56690;1.39783;11.08
19940510;43.56690;1.39783;10.32
19940511;43.56690;1.39783;11.87
19940512;43.56690;1.39783;10.67
19940513;43.56690;1.39783;11.54
19940514;43.56690;1.39783;12.69
19940515;43.56690;1.39783;11.15
19940516;43.56690;1.39783;11.91
19940517;43.56690;1.39783;17.22
19940518;43.56690;1.39783;19.33
19940519;43.56690;1.39783;14.69
19940520;43.56690;1.39783;14.21
19940521;43.56690;1.39783;11.96
19940522;43.56690;1.39783;13.08
19940523;43.56690;1.39783;15.35
19940524;43.56690;1.39783;17.66
19940525;43.56690;1.39783;19.00
19940526;43.56690;1.39783;20.27
19940527;43.56690;1.39783;21.91
19940528;43.56690;1.39783;20.20
19940529;43.56690;1.39783;18.72
19940530;43.56690;1.39783;20.80
19940531;43.56690;1.39783;21.71
19940601;43.56690;1.39783;23.31
19940602;43.56690;1.39783;24.28
19940603;43.56690;1.39783;25.33
19940604;43.56690;1.39783;26.53
19940605;43.56690;1.39783;24.91
